rowLabel,time(s),nformants,F1(Hz),B1(Hz),F2(Hz),B2(Hz),F3(Hz),B3(Hz),F4(Hz),B4(Hz),F5(Hz),B5(Hz)
?,102.494,5,693.243,481.162,1962.319,258.862,3278.094,451.772,3518.186,612.757,4909.206,175.154
?,102.50399999999999,5,696.503,357.81800000000004,1914.1629999999998,184.362,3215.87,329.394,3609.623,585.375,4909.603,185.478
?,102.514,5,657.067,317.697,1885.9289999999999,159.27700000000002,3221.095,215.357,3685.15,838.862,4885.515,225.273
?,102.524,5,634.2,346.12199999999996,1879.779,140.342,3234.6490000000003,232.422,3610.186,842.146,4856.352,188.345
?,102.53399999999999,5,635.914,344.722,1910.141,155.906,3241.3070000000002,344.559,3546.761,720.37,4882.156,169.898
?,102.544,5,632.895,333.542,1967.1870000000001,176.47799999999998,3240.256,404.603,3518.404,735.603,4897.821,172.745
?,102.554,5,635.347,382.14300000000003,1961.2420000000002,162.232,3240.5170000000003,357.963,3501.317,809.244,4869.2,159.283
?,102.564,5,627.891,398.60699999999997,1903.273,164.967,3143.5640000000003,299.29200000000003,3597.974,586.576,4872.914,187.065
?,102.574,5,627.4,456.325,1817.6760000000002,208.84,3093.7059999999997,288.888,3593.031,480.76,4872.787,251.289
?,102.584,5,589.825,582.2090000000001,1681.963,292.181,3066.365,920.1460000000001,3356.661,381.487,4830.281,343.248
?,102.594,5,530.447,713.04,1643.924,339.29699999999997,2724.539,1460.969,3345.581,224.586,4837.002,315.174
?,102.604,5,479.199,785.336,1668.636,345.602,2847.1020000000003,1582.1789999999999,3358.413,258.94,4842.446,225.697
?,102.61399999999999,5,474.463,772.9789999999999,1782.225,288.574,3317.115,935.824,3343.305,487.299,4853.546,197.589
?,102.624,5,588.5880000000001,842.735,1881.3,196.422,3152.132,328.522,3617.57,629.015,4879.503,165.735
?,102.634,5,688.908,913.534,1894.726,169.65599999999998,3168.85,249.97400000000002,3622.811,908.27,4887.407,157.614
?,102.64399999999999,5,768.68,862.815,1894.575,176.141,3208.76,184.649,3647.605,1083.606,4915.946,204.891
?,102.654,5,824.877,831.811,1884.852,200.449,3222.83,216.123,3593.881,771.851,4982.404,287.968
?,102.664,5,846.7280000000001,927.2339999999999,1854.695,160.22899999999998,3244.4359999999997,250.93200000000002,3600.753,811.367,4963.653,360.553
?,102.67399999999999,5,844.773,1134.7160000000001,1831.161,174.449,3236.407,293.492,3593.719,996.303,4905.065,349.181
?,102.684,5,895.4889999999999,999.7710000000001,1841.26,203.61599999999999,3251.466,283.624,3549.097,1098.239,4887.522,301.623
?,102.694,5,859.192,732.51,1873.746,129.408,3262.95,271.518,3551.059,944.214,4899.242,253.826
?,102.704,5,755.7539999999999,596.55,1883.227,88.155,3202.159,328.369,3558.594,662.935,4908.179,209.13
?,102.714,5,701.4060000000001,438.64300000000003,1870.9460000000001,89.663,3145.985,320.63,3521.138,524.643,4910.18,184.754
?,102.72399999999999,5,701.939,409.715,1828.3270000000002,87.594,3127.8759999999997,383.74300000000005,3444.213,358.34,4913.922,200.746
?,102.734,5,738.6,483.413,1805.989,94.845,3066.593,473.944,3427.733,266.842,4874.215,267.837
?,102.744,5,751.84,505.788,1778.8729999999998,107.596,3068.5209999999997,534.702,3418.792,336.665,4811.961,301.689
?,102.75399999999999,5,581.363,501.17800000000005,1733.0829999999999,134.05100000000002,3162.1009999999997,916.28,3280.937,399.773,4790.112,346.17
?,102.764,5,448.921,576.835,1728.269,306.316,2464.396,2448.813,3236.098,241.419,4743.992,446.064
?,102.774,5,402.917,688.845,1700.221,2301.39,1793.556,422.55300000000005,3259.097,264.765,4674.852,512.907
?,102.78399999999999,5,375.082,609.9069999999999,1771.537,438.33099999999996,1804.4260000000002,2081.435,3288.359,317.974,4620.151,541.883
?,102.794,5,359.57800000000003,512.5219999999999,1650.586,348.814,2550.106,1850.5529999999999,3342.877,461.112,4610.476,597.969
?,102.804,5,269.60400000000004,1076.075,1528.036,392.176,2727.164,510.944,3503.825,369.025,4703.388,333.06
?,102.814,5,399.81699999999995,2244.605,1464.1879999999999,469.105,2683.525,381.26,3475.425,298.192,4705.504,270.65
?,102.824,5,686.985,1922.168,1464.4479999999999,539.673,2690.949,367.36,3480.577,297.039,4709.171,259.389
?,102.834,5,790.7310000000001,1067.855,1451.889,667.482,2715.0359999999996,408.91900000000004,3516.066,350.252,4710.753,299.597
?,102.844,5,845.58,834.4939999999999,1421.8670000000002,640.2180000000001,2810.683,868.199,3676.283,644.7,4709.408,812.204
?,102.854,4,1029.501,618.211,1732.1370000000002,936.6260000000001,3421.3179999999998,793.5260000000001,4091.202,815.003,--undefined--,--undefined--
?,102.86399999999999,4,1074.096,520.5830000000001,1955.846,939.132,3548.1220000000003,908.29,4027.329,1043.68,--undefined--,--undefined--
?,102.874,4,1125.636,418.293,2265.413,831.945,3632.67,685.1489999999999,4186.822,2173.194,--undefined--,--undefined--
?,102.884,4,1100.288,449.26,2495.035,423.54699999999997,3653.033,480.409,5282.626,744.965,--undefined--,--undefined--
?,102.89399999999999,5,350.96,680.2589999999999,1167.489,816.341,2557.346,243.87099999999998,3725.18,420.12,5180.115,444.468
?,102.904,5,382.205,338.37699999999995,1247.0919999999999,762.165,2569.5860000000002,256.405,3760.135,450.581,5159.351,407.027
?,102.914,5,378.844,192.938,1304.698,718.512,2567.13,302.624,3775.113,453.41,5148.399,402.166
?,102.92399999999999,5,369.509,110.13799999999999,1339.924,709.0939999999999,2574.632,314.35900000000004,3779.487,502.768,5189.377,466.422
?,102.934,5,369.774,113.014,1308.772,660.8510000000001,2598.58,271.551,3741.26,610.834,5231.748,418.918
?,102.944,5,373.856,156.72,1238.518,607.747,2579.369,174.737,3704.999,666.675,5248.47,333.539
?,102.954,5,386.499,254.729,1156.478,791.9639999999999,2544.387,140.64600000000002,3660.837,739.929,5253.7,325.34
?,102.964,5,399.37300000000005,293.221,1120.5839999999998,1100.399,2510.052,180.162,3609.162,816.384,5219.889,359.876
?,102.97399999999999,5,430.44599999999997,214.787,1096.485,1385.763,2512.946,292.084,3539.03,856.609,5173.083,417.557
?,102.984,5,540.5369999999999,122.60700000000001,634.482,2017.825,2592.505,418.853,3467.241,1199.169,5172.633,533.876
?,102.994,5,579.196,72.374,959.523,1818.976,2668.559,590.573,3308.007,1675.73,5210.314,624.137
?,103.00399999999999,5,601.754,65.539,1427.1970000000001,941.824,2876.825,2948.152,2923.635,536.767,5214.077,599.691
?,103.014,5,612.863,108.6,1390.1589999999999,361.57800000000003,2959.586,493.449,3020.104,1877.635,5156.738,463.208
?,103.024,5,622.368,232.678,1415.53,233.343,2787.6459999999997,1172.355,3116.925,674.233,5121.532,423.783
?,103.03399999999999,5,663.873,344.25800000000004,1460.161,224.67,2574.971,1288.222,3192.439,588.048,5119.64,390.675
?,103.044,5,693.6260000000001,359.61300000000006,1495.245,223.638,2598.22,1214.7830000000001,3180.755,660.8,5115.91,333.388
?,103.054,5,735.846,369.793,1556.575,251.145,2643.9829999999997,1611.9170000000001,3035.767,623.871,5113.224,232.849
?,103.064,5,794.413,402.066,1624.4620000000002,242.173,2507.4210000000003,3088.3720000000003,2945.303,477.809,5111.919,170.4
?,103.074,5,770.425,328.584,1659.34,219.11900000000003,2799.796,3074.107,2896.408,591.939,5117.148,231.366
?,103.084,5,719.765,222.516,1697.158,201.18900000000002,2866.5609999999997,904.413,2936.75,2367.072,5155.035,375.102
?,103.094,5,694.809,192.18,1732.408,211.782,2814.7129999999997,1513.54,3106.21,1434.832,5238.57,610.731
?,103.104,4,624.465,215.851,1827.739,250.602,2904.305,736.41,3873.826,1385.353,--undefined--,--undefined--
?,103.11399999999999,4,584.509,155.651,1945.096,226.84400000000002,2947.575,511.524,4011.21,629.564,--undefined--,--undefined--
?,103.124,4,617.741,113.46,1945.5410000000002,183.25799999999998,2923.02,495.79400000000004,4064.787,375.605,--undefined--,--undefined--
?,103.134,4,625.365,91.2,1945.546,186.83700000000002,2954.7090000000003,344.765,4128.437,386.145,--undefined--,--undefined--
?,103.14399999999999,4,628.5790000000001,113.51799999999999,2000.994,282.57,2976.384,261.056,4169.142,611.898,--undefined--,--undefined--
?,103.154,4,661.173,269.524,2069.504,325.45099999999996,2992.1079999999997,300.034,4202.598,843.141,--undefined--,--undefined--
?,103.164,5,690.5160000000001,287.058,2004.7479999999998,505.121,2909.792,445.019,3805.314,1424.18,4610.863,981.765
?,103.17399999999999,5,672.472,305.45099999999996,1814.507,673.745,2798.515,305.745,3839.066,758.652,4759.121,913.975
?,103.184,5,693.824,468.773,1681.519,838.6560000000001,2791.329,304.595,3977.134,673.023,5070.306,1453.704
?,103.194,4,854.23,708.921,1629.6270000000002,1440.895,2842.5,572.501,4077.034,715.033,--undefined--,--undefined--
?,103.204,5,874.857,559.42,1560.595,1363.43,2815.515,749.918,3907.883,946.573,4759.238,1683.365
?,103.214,5,845.3760000000001,547.413,1425.79,1023.953,2808.405,734.877,3798.826,744.72,4757.003,1046.924
?,103.22399999999999,5,978.175,769.472,1168.738,1499.64,2719.116,1223.0819999999999,3689.914,716.796,4761.516,1021.285
?,103.234,5,955.808,955.8610000000001,1191.9769999999999,1847.755,2468.599,1417.33,3664.891,583.253,4837.185,1109.285
?,103.244,5,663.174,795.747,1465.5729999999999,740.554,2674.5159999999996,851.8489999999999,3699.104,488.26,4856.012,747.398
?,103.25399999999999,5,637.57,732.177,1460.866,538.116,2746.6209999999996,575.689,3711.439,429.827,4925.742,647.081
?,103.264,5,703.87,808.1039999999999,1438.381,601.086,2788.583,637.016,3755.425,497.759,5107.836,879.269
?,103.274,5,673.966,598.379,1453.255,704.6210000000001,2812.761,715.934,3794.815,536.95,5199.005,1046.861
?,103.28399999999999,5,560.002,184.544,1418.7420000000002,530.212,2804.8340000000003,503.259,3801.14,492.53,5045.511,929.789
?,103.294,5,542.357,97.96600000000001,1276.095,403.918,2819.7709999999997,409.254,3758.782,621.909,5051.628,1073.903
?,103.304,4,566.747,95.86399999999999,1231.107,376.093,2889.032,358.815,3618.662,967.186,--undefined--,--undefined--
?,103.314,4,612.2040000000001,92.44200000000001,1290.278,367.716,2919.039,365.414,3506.225,889.363,--undefined--,--undefined--
?,103.324,4,642.446,80.783,1446.529,304.355,2982.086,294.439,3699.784,830.732,--undefined--,--undefined--
?,103.334,4,633.9580000000001,81.199,1523.6660000000002,232.442,2963.884,178.158,3736.994,622.191,--undefined--,--undefined--
?,103.344,4,611.24,83.109,1547.6129999999998,286.525,2946.883,155.121,3694.188,589.147,--undefined--,--undefined--
?,103.354,5,595.154,72.327,1619.6779999999999,464.02,2974.395,211.46400000000003,3854.969,933.961,5192.699,2487.19
?,103.36399999999999,5,577.658,63.058,1792.101,565.164,3020.65,252.729,3625.772,3423.865,4311.643,615.493
?,103.374,5,541.789,67.081,1879.7089999999998,581.98,3048.889,256.672,3095.006,2953.203,4340.36,346.566
?,103.384,5,494.605,66.194,1997.425,768.93,2783.623,1906.431,3124.684,330.273,4358.321,216.448
?,103.39399999999999,5,469.715,75.78399999999999,2262.411,606.192,2883.679,3492.312,3167.731,388.657,4383.727,325.379
?,103.404,5,453.959,161.122,2047.164,411.38800000000003,3051.634,678.675,3808.844,1683.39,4398.726,566.073
?,103.414,5,401.348,598.075,1974.451,142.88299999999998,2707.883,479.529,4069.518,955.639,4301.504,552.506
?,103.42399999999999,5,114.255,1502.519,1961.026,113.62299999999999,2629.39,391.221,4045.365,1659.121,4230.348,265.446
?,103.434,5,463.91,1548.415,1961.6329999999998,106.765,2633.0240000000003,373.191,4063.133,1909.624,4221.682,229.118
?,103.444,5,561.933,911.2819999999999,1963.6470000000002,115.115,2653.3520000000003,380.04900000000004,4202.616,249.818,4258.403,2069.39
?,103.454,4,567.08,711.855,1936.7820000000002,339.275,2696.502,831.785,4130.374,422.374,--undefined--,--undefined--
?,103.464,5,557.184,697.45,1640.3110000000001,688.7639999999999,2658.507,872.672,3922.709,536.729,4850.438,1333.647
?,103.47399999999999,5,580.88,751.493,1686.269,887.3,2543.981,1451.5510000000002,3805.694,624.612,4760.568,1034.34
?,103.484,5,616.47,1557.598,1172.755,2012.12,2060.453,1134.0919999999999,3627.657,459.818,4679.955,642.771
?,103.494,5,600.325,1007.248,1597.9820000000002,1154.948,2981.803,1260.1480000000001,3736.641,531.573,4662.389,1867.85
?,103.50399999999999,5,705.696,896.556,1734.092,1551.4620000000002,2972.6040000000003,768.819,3795.7,347.292,4672.806,2148.196
?,103.514,5,726.8610000000001,868.49,1859.723,1673.1760000000002,2928.204,593.107,3763.686,338.039,4732.723,1443.265
?,103.524,5,872.582,975.3710000000001,2561.6420000000003,3161.8,2833.309,604.2180000000001,3626.86,494.165,4762.575,1270.944
?,103.53399999999999,4,1008.457,885.778,2728.2070000000003,481.75199999999995,3467.3940000000002,417.708,4381.076,1309.871,--undefined--,--undefined--
?,103.544,4,1226.828,1055.394,2792.46,373.001,3465.778,372.26599999999996,4309.983,771.486,--undefined--,--undefined--
?,103.554,4,1579.1529999999998,1296.815,2856.0879999999997,224.359,3486.099,341.786,4343.316,542.967,--undefined--,--undefined--
?,103.564,5,505.402,284.625,2827.87,291.334,3408.65,651.153,3712.745,2101.114,4498.187,848.32
?,103.574,5,479.343,84.18700000000001,2121.889,1346.1229999999998,2920.32,270.911,3602.959,462.793,4612.508,641.85
?,103.584,5,483.514,54.121,1794.599,616.32,2879.776,343.025,3583.454,631.817,4762.399,1480.917
?,103.594,4,499.411,58.832,1840.5910000000001,453.022,2893.3109999999997,282.21,3913.395,815.263,--undefined--,--undefined--
?,103.604,5,500.926,46.76,1772.73,451.85,2888.577,285.668,3659.404,2834.736,4237.368,682.989
?,103.61399999999999,5,495.155,45.507,1744.171,452.4,2902.513,214.445,3893.897,3660.801,4331.345,410.55
?,103.624,4,485.481,49.86600000000001,1727.991,380.37699999999995,2925.434,175.019,4364.428,368.862,--undefined--,--undefined--
?,103.634,5,473.24,47.102,1696.744,385.12800000000004,2918.698,203.392,4391.393,1057.747,4814.129,968.431
?,103.64399999999999,5,463.75199999999995,66.352,1791.525,423.87199999999996,2962.941,218.50900000000001,4210.718,689.579,5006.126,390.631
?,103.654,5,479.649,276.508,1928.852,763.763,3042.0290000000005,341.754,4262.612,637.261,5009.633,305.767
?,103.664,5,513.586,721.693,2063.725,1571.432,3058.805,610.64,4289.733,943.206,4967.296,390.109
?,103.67399999999999,5,523.2280000000001,708.513,2093.676,1143.803,3222.676,708.709,4422.412,1020.892,4964.314,546.694
?,103.684,5,551.5269999999999,666.127,2069.442,828.048,3424.5640000000003,663.52,4441.357,1132.032,5031.458,741.959
?,103.694,5,607.99,826.4889999999999,2050.9410000000003,853.057,3681.9759999999997,531.196,4047.516,2074.738,5067.553,628.901
?,103.704,5,700.43,1298.469,1910.953,1285.577,3264.4390000000003,1968.5279999999998,3749.337,480.605,5138.32,463.503
?,103.714,5,697.5930000000001,975.791,1848.6870000000001,926.6469999999999,3143.522,770.77,3921.538,707.397,5214.134,388.889
?,103.72399999999999,5,712.058,692.138,1813.1329999999998,738.811,3023.7540000000004,539.0269999999999,4091.243,634.125,5374.494,570.866
?,103.734,4,790.76,713.1389999999999,1790.4820000000002,751.008,2922.336,654.4169999999999,4081.772,630.084,--undefined--,--undefined--
?,103.744,4,791.535,585.911,1891.828,478.691,2919.328,648.106,3996.681,589.919,--undefined--,--undefined--
?,103.75399999999999,4,808.773,575.985,1949.013,475.656,2928.711,650.386,4015.004,702.007,--undefined--,--undefined--
?,103.764,4,844.316,588.289,2000.451,635.322,2945.6809999999996,898.2689999999999,4049.143,897.561,--undefined--,--undefined--
?,103.774,5,797.9060000000001,576.067,1939.214,726.5110000000001,2948.836,842.207,4043.471,872.285,5298.058,843.963
?,103.78399999999999,4,754.135,564.325,1888.023,698.0319999999999,3021.797,604.538,4147.327,867.954,--undefined--,--undefined--
?,103.794,4,758.946,575.408,1880.5510000000002,637.901,3022.7990000000004,402.47,4174.123,782.928,--undefined--,--undefined--
?,103.804,5,830.0219999999999,635.242,1870.483,702.288,2994.571,342.041,4082.304,736.595,5191.146,709.078
?,103.814,5,944.36,723.1389999999999,1827.204,980.3,3012.14,499.69300000000004,4059.468,827.206,5218.313,740.712
?,103.824,5,942.546,525.4590000000001,1903.075,1055.113,3070.4440000000004,732.1089999999999,4055.536,983.717,5305.382,795.604
?,103.834,5,922.938,440.642,1852.308,950.28,3029.805,745.0,4035.217,911.245,5185.521,585.896
?,103.844,5,916.743,427.30699999999996,1834.434,869.418,3044.8259999999996,855.143,4025.792,910.569,5238.173,727.642
?,103.854,4,956.933,391.582,1976.4979999999998,941.9630000000001,3225.4179999999997,1121.428,4112.013,1016.646,--undefined--,--undefined--
?,103.86399999999999,4,961.238,443.37300000000005,1842.865,1034.036,2972.8940000000002,1294.427,3916.922,654.466,--undefined--,--undefined--
?,103.874,4,846.7589999999999,481.1,1664.8120000000001,706.166,2821.387,747.005,3877.801,308.175,--undefined--,--undefined--
?,103.884,5,797.552,537.366,1647.68,778.535,2914.789,769.263,3951.66,451.514,5278.973,815.344
?,103.89399999999999,4,836.342,614.832,1667.8329999999999,945.568,3105.908,762.3530000000001,4237.633,864.668,--undefined--,--undefined--
?,103.904,5,980.559,653.41,1649.489,1860.5120000000002,3006.0170000000003,1079.021,3952.427,1104.515,5370.584,998.045
?,103.914,5,1067.693,3731.0170000000003,1097.424,600.613,2779.502,966.028,3821.166,705.555,5231.787,647.425
?,103.92399999999999,3,1157.808,548.0319999999999,2742.988,1024.806,3768.815,786.247,--undefined--,--undefined--,--undefined--,--undefined--
?,103.934,4,1176.0919999999999,473.51300000000003,2535.141,1033.692,3614.063,703.575,4695.84,1141.48,--undefined--,--undefined--
?,103.944,4,1173.238,489.626,2302.491,966.7310000000001,3606.494,654.025,4671.559,802.373,--undefined--,--undefined--
?,103.954,4,1147.142,539.202,2103.549,980.475,3602.805,594.0980000000001,4643.854,868.708,--undefined--,--undefined--
?,103.964,4,1128.447,566.174,2026.474,1054.625,3599.3990000000003,627.569,4384.607,1133.741,--undefined--,--undefined--
?,103.97399999999999,4,1162.859,553.3330000000001,2032.444,1211.375,3541.5370000000003,938.258,4042.665,957.978,--undefined--,--undefined--
?,103.984,4,1255.1019999999999,707.931,1764.662,2311.956,3565.2009999999996,720.903,4540.69,1902.885,--undefined--,--undefined--
?,103.994,4,1137.579,810.063,1652.693,1243.758,3491.1,493.43300000000005,4492.032,1062.132,--undefined--,--undefined--
?,104.00399999999999,4,1135.747,569.033,1854.325,1056.7939999999999,3516.99,457.849,4345.447,922.917,--undefined--,--undefined--
?,104.014,4,1223.865,516.515,2009.7,1364.5520000000001,3604.298,479.505,4545.963,1351.02,--undefined--,--undefined--
?,104.024,4,1246.961,488.616,2173.698,1298.901,3652.7690000000002,455.856,4722.641,1026.894,--undefined--,--undefined--
?,104.03399999999999,4,1213.8039999999999,512.869,2276.237,1296.5430000000001,3656.9629999999997,514.443,4708.768,948.759,--undefined--,--undefined--
?,104.044,4,1165.848,427.366,2335.355,1125.286,3642.53,511.285,4759.691,977.893,--undefined--,--undefined--
?,104.054,4,1155.461,384.04400000000004,2255.492,1051.807,3634.0190000000002,506.452,4754.469,906.835,--undefined--,--undefined--
?,104.064,4,1141.912,501.389,2118.107,1039.172,3608.4240000000004,432.01800000000003,4719.965,809.369,--undefined--,--undefined--
?,104.074,5,515.337,5375.389,1016.012,686.929,1944.683,1013.533,3581.94,407.933,4722.218,819.285
?,104.084,4,1074.9569999999999,591.29,1929.2679999999998,990.493,3555.1820000000002,494.62699999999995,4604.912,1394.271,--undefined--,--undefined--
?,104.094,4,1175.776,452.93300000000005,2065.153,1295.792,3585.377,526.02,4451.669,1845.478,--undefined--,--undefined--
?,104.104,4,1167.325,430.595,2067.262,1175.865,3550.547,470.236,4498.375,1379.818,--undefined--,--undefined--
?,104.11399999999999,4,1138.1960000000001,462.611,2031.102,993.4689999999999,3526.909,429.37,4521.486,963.172,--undefined--,--undefined--
?,104.124,4,1153.365,457.662,2058.839,983.57,3541.178,447.105,4551.366,1007.032,--undefined--,--undefined--
?,104.134,4,1172.81,399.892,2076.735,1056.399,3528.466,489.05800000000005,4492.829,1259.43,--undefined--,--undefined--
?,104.14399999999999,4,1169.0510000000002,441.92900000000003,2119.4139999999998,1135.763,3551.5240000000003,501.3,4741.748,1221.379,--undefined--,--undefined--
?,104.154,5,926.804,3156.8309999999997,1164.608,575.191,2329.179,1456.31,3643.804,462.281,4873.241,979.476
?,104.164,5,643.47,2582.571,1240.27,555.21,2440.521,1301.845,3680.472,410.96,4923.784,837.441
?,104.17399999999999,4,1272.4,560.789,2115.698,1518.2720000000002,3633.618,436.504,4850.846,772.561,--undefined--,--undefined--
?,104.184,5,660.5060000000001,2589.48,1267.897,691.602,2217.609,2104.1820000000002,3647.395,471.963,4844.628,839.154
?,104.194,4,1181.805,530.685,2347.03,1331.6,3667.198,652.8580000000001,4956.877,1332.133,--undefined--,--undefined--
?,104.204,4,1164.73,547.2080000000001,2386.985,481.564,3420.764,795.5319999999999,4414.421,695.718,--undefined--,--undefined--
?,104.214,4,1042.0330000000001,765.84,2352.7039999999997,437.457,3288.862,922.45,4399.19,654.675,--undefined--,--undefined--
?,104.22399999999999,4,995.678,779.44,2345.82,442.406,3283.422,959.066,4394.996,682.186,--undefined--,--undefined--
?,104.234,4,1056.135,723.3889999999999,2328.1420000000003,555.822,3395.7690000000002,948.018,4386.378,868.267,--undefined--,--undefined--
?,104.244,4,1083.07,759.32,2061.4339999999997,953.7360000000001,3504.748,761.2489999999999,4299.949,1406.626,--undefined--,--undefined--
?,104.25399999999999,4,1111.048,620.5269999999999,1984.398,916.4739999999999,3490.324,694.01,4232.279,1058.078,--undefined--,--undefined--
?,104.264,4,1103.777,596.5319999999999,1951.4579999999999,1071.346,3464.478,696.2710000000001,4268.186,955.689,--undefined--,--undefined--
?,104.274,4,1092.004,658.008,1820.4189999999999,1256.6680000000001,3442.812,549.819,4332.456,1010.738,--undefined--,--undefined--
?,104.28399999999999,4,1123.511,604.456,1909.015,1179.587,3478.5429999999997,456.033,4503.598,1129.333,--undefined--,--undefined--
?,104.294,4,1170.631,508.221,1970.932,925.06,3484.433,498.64099999999996,4422.766,967.131,--undefined--,--undefined--
?,104.304,4,1210.763,472.726,1960.21,949.242,3496.453,589.269,4259.521,935.769,--undefined--,--undefined--
?,104.314,4,1222.485,482.606,1998.628,1182.855,3536.136,611.1419999999999,4268.419,1280.759,--undefined--,--undefined--
?,104.324,4,1192.106,495.111,2025.3210000000001,1262.345,3539.111,560.845,4477.535,1339.637,--undefined--,--undefined--
?,104.334,4,1128.131,515.564,2060.379,983.518,3529.702,589.993,4312.875,1238.921,--undefined--,--undefined--
?,104.344,4,1096.266,651.5419999999999,2020.036,1018.576,3547.784,614.857,4264.956,1501.786,--undefined--,--undefined--
?,104.354,4,1112.49,667.357,1916.954,1081.27,3532.442,568.161,4333.845,1300.389,--undefined--,--undefined--
?,104.36399999999999,4,1163.705,573.961,1898.499,1351.5720000000001,3516.9429999999998,609.236,4291.362,1145.378,--undefined--,--undefined--
?,104.374,4,1211.4180000000001,553.758,1831.6989999999998,1703.2839999999999,3490.687,619.86,4214.299,1147.748,--undefined--,--undefined--
?,104.384,4,1180.986,667.6410000000001,1717.451,1348.545,3465.855,495.81800000000004,4214.485,1099.247,--undefined--,--undefined--
?,104.39399999999999,4,1179.138,582.276,1895.986,1159.884,3489.0570000000002,486.926,4224.244,1195.754,--undefined--,--undefined--
?,104.404,4,1162.816,899.095,2637.58,1871.0179999999998,3343.4709999999995,1508.2879999999998,4509.841,1051.565,--undefined--,--undefined--
?,104.414,5,857.3589999999999,654.557,1923.114,920.408,2920.877,692.012,3990.36,925.62,4734.559,586.302
?,104.42399999999999,5,864.155,604.012,2000.8239999999998,899.363,2966.8909999999996,691.201,4085.802,834.415,4795.42,540.092
?,104.434,5,885.7560000000001,674.453,2179.073,1127.911,3109.672,1011.05,4224.289,1055.44,4789.742,730.494
?,104.444,4,1010.0060000000001,836.784,2546.199,849.878,3572.567,674.158,4578.883,494.443,--undefined--,--undefined--
?,104.454,4,1157.117,793.082,2618.266,663.845,3563.225,532.031,4639.172,491.535,--undefined--,--undefined--
?,104.464,5,1112.292,685.591,2654.81,648.919,3421.853,6074.424,3644.06,639.821,4713.943,449.21
?,104.47399999999999,4,1105.018,615.1,2636.772,392.38800000000003,3615.7659999999996,492.23199999999997,4645.76,535.521,--undefined--,--undefined--
?,104.484,4,1059.7169999999999,691.715,2606.315,296.42900000000003,3579.748,411.971,4528.892,563.766,--undefined--,--undefined--
?,104.494,4,1036.053,780.935,2596.638,282.469,3553.131,380.351,4492.128,467.847,--undefined--,--undefined--
?,104.50399999999999,4,971.3760000000001,603.922,2609.32,275.88,3523.78,414.19199999999995,4505.113,420.177,--undefined--,--undefined--
?,104.514,4,952.587,513.237,2608.382,278.585,3509.257,467.918,4503.171,480.176,--undefined--,--undefined--
?,104.524,4,1020.794,736.972,2601.359,361.545,3504.869,665.216,4590.888,587.095,--undefined--,--undefined--
?,104.53399999999999,4,1141.286,1002.052,2625.5409999999997,454.685,3520.903,808.6339999999999,4626.432,555.865,--undefined--,--undefined--
?,104.544,4,1204.846,876.564,2628.008,485.515,3511.532,692.721,4515.06,408.107,--undefined--,--undefined--
?,104.554,4,1210.248,682.1419999999999,2620.476,494.88300000000004,3540.913,683.919,4484.346,318.477,--undefined--,--undefined--
?,104.564,4,1190.42,479.036,2717.887,459.19800000000004,3656.051,955.887,4554.837,417.718,--undefined--,--undefined--
?,104.574,4,1161.0,385.671,2828.4390000000003,516.538,3816.526,942.472,4734.934,425.014,--undefined--,--undefined--
?,104.584,4,1128.98,434.772,2829.548,772.323,3661.2740000000003,675.9,4712.264,361.255,--undefined--,--undefined--
?,104.594,4,1093.987,659.409,2726.7070000000003,794.995,3627.761,663.28,4646.25,387.989,--undefined--,--undefined--
?,104.604,4,1083.93,877.346,2728.634,754.569,3657.7740000000003,1025.914,4613.479,425.197,--undefined--,--undefined--
?,104.61399999999999,5,1038.762,951.0319999999999,2765.552,920.602,3554.9629999999997,1384.646,3591.115,4416.812,4635.426,562.061
?,104.624,4,1120.161,1173.295,2585.444,756.57,3491.167,701.1519999999999,4573.216,662.816,--undefined--,--undefined--
?,104.634,4,1456.7089999999998,981.341,2550.911,451.04699999999997,3557.047,425.245,4587.383,573.928,--undefined--,--undefined--
?,104.64399999999999,4,1511.296,836.375,2541.266,400.69199999999995,3534.4790000000003,371.527,4581.027,627.778,--undefined--,--undefined--
?,104.654,4,1467.515,905.811,2520.354,463.765,3487.742,445.64599999999996,4526.758,580.129,--undefined--,--undefined--
?,104.664,4,1505.146,1096.7830000000001,2507.876,651.401,3471.452,722.3389999999999,4517.829,632.99,--undefined--,--undefined--
?,104.67399999999999,4,1417.989,1209.004,2483.507,666.16,3470.415,892.57,4464.341,672.532,--undefined--,--undefined--
?,104.684,4,1231.677,925.545,2448.159,523.446,3434.1679999999997,658.7710000000001,4476.711,546.025,--undefined--,--undefined--
?,104.694,4,1164.711,828.0210000000001,2459.226,538.655,3496.026,579.648,4667.791,747.396,--undefined--,--undefined--
?,104.704,4,1157.087,807.7139999999999,2586.448,563.599,3656.526,444.858,4933.17,570.574,--undefined--,--undefined--
?,104.714,4,1183.981,619.533,2646.614,535.604,3733.778,459.704,4944.424,703.385,--undefined--,--undefined--
?,104.72399999999999,5,572.815,3073.218,1146.153,834.3989999999999,2732.1090000000004,720.5169999999999,3814.628,748.531,4797.972,760.203
?,104.734,4,1134.434,834.4169999999999,2714.571,813.125,3747.321,801.0980000000001,4739.887,715.746,--undefined--,--undefined--
?,104.744,4,1106.864,714.137,2653.653,791.883,3641.4970000000003,825.6310000000001,4706.599,1031.886,--undefined--,--undefined--
